239,Heart Rate Monitor Using Pulse Sensor and Maker Nano,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Track heart rate using Arduino Nano.,2020-09-22,education,2232,0,Idris,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Arduino,TRUE,https://my.cytron.io/tutorial/heart-rate-monitor-using-pulse-sensor-and-maker-nano,"['Heart Rate', 'Pulse sensor', 'Heartbeat', 'Arduino Ecosystem', 'Sensor']",,
240,Display on MAX7219 Dot Matrix Using Maker NANO,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Drive MAX7219 LED matrix with Arduino Nano.,2020-09-25,education,1969,0,suadanwar,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Arduino,TRUE,https://my.cytron.io/tutorial/display-on-max7219-dot-matrix-using-maker-nano,"['Arduino Ecosystem', 'Makers']",,
241,Play Snake Game on Raspberry Pi Sense HAT,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Retro snake game on Pi Sense HAT.,2020-09-30,education,2821,0,Idris,Tutorial,Beginner,"MY, SG, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/playing-snake-game-on-raspberry-pi-sense-hat,"['RaspberryPi', 'SenseHAT', 'SnakeGame', 'Gaming', 'Python', 'RetroGaming', 'DIY', 'Coding', 'LEDMatrix', 'Maker', 'Raspberry Pi']","[{'name': 'Raspberry Pi 4 Model B - 4GB', 'price': '255', 'quantity': '1'}, {'name': 'Raspberry Pi 15W (5V/3A) PSU USB-C UK Plug-Black', 'price': '39', 'quantity': '1'}, {'name': 'Raspberry Pi 4B Beginner Kit V2', 'price': '436', 'quantity': '1'}]",
242,EDU:BIT Kickstarter Campaign - How to Pledge,RE-EDIT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Kickstarter launch for EDU:BIT kit.,2020-09-30,education,1426,0,Idris,News,Not a project,"MY, SG, TH, VN, WWW",micro:bit,TRUE,https://my.cytron.io/tutorial/edubit-kickstarter-campaign-how-to-pledge,"['micro:bit', 'Cytron EDU:BIT', 'Kickstarter', 'micro:bit', 'Edu:bit']",,
243,Getting Started with Raspberry Pi Camera (Beginners),RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Beginner guide to Pi camera module.,2020-10-02,education,1854,0,suadanwar,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/getting-started-with-raspberry-pi-camera-beginners,"['Raspberry Pi', 'Pi Camera', 'Raspberry Pi']",,
244,Log Sensor Data from Sense HAT to Google Sheets using Raspberry Pi,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Upload sensor logs from Sense HAT to Google Sheets.,2020-10-06,education,1656,0,Idris,Tutorial,Intermediate,"MY, SG, TH, VN, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/log-sensor-data-from-sense-hat-to-google-sheets-using-raspberry-pi,"['Raspberry Pi', 'Internet of Things', 'Sense HAT', 'Google Sheets', 'Integromat', 'Raspberry Pi', 'Wireless & IoT']",,
245,Raspberry Pi Security System with Pi Camera and Motion Sensor,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Create home security system with Pi Camera.,2020-10-09,education,2254,0,suadanwar,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/raspberry-pi-security-camera-with-motion-detector,"['Raspberry Pi', 'Pi Camera', 'Raspberry Pi']",,
246,Playing Flappy Astronaut Game on Raspberry Pi Sense HAT,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Play Flappy Bird-like game with Sense HAT.,2020-10-14,education,1329,0,Idris,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/playing-flappy-astronaut-game-on-raspberry-pi-sense-hat,"['Sense HAT', 'Flappy Bird', 'Flappy Astronaut', 'Raspberry Pi']",,
247,Send Video to Telegram Bot Using Raspberry Pi Camera,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Pi captures & sends video via Telegram bot.,2020-10-16,education,2819,0,suadanwar,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/send-video-to-telegram-bot-using-raspberry-pi-camera,"['Raspberry Pi', 'Pi Camera', 'Raspberry Pi']",,
248,Does Technology Make Us Feel Safe,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Blog/opinion piece.,2020-10-19,education,1395,0,suadanwar,News,Not a project,"MY, SG, TH, VN, WWW",General,TRUE,https://my.cytron.io/tutorial/does-technology-make-us-feel-safe,"['Wireless & IoT', 'News']",,
249,Program Seeeduino XIAO Using CircuitPython,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,CircuitPython on Seeeduino XIAO dev board.,2020-10-21,education,1713,0,Idris,Tutorial,Beginner,"MY, SG, TH, VN, WWW",CircuitPython,TRUE,https://my.cytron.io/tutorial/program-seeeduino-xiao-using-circuitpython,"['Python for MicroController', 'CircuitPython', 'Seeeduino XIAO', 'SAMD21', 'Python for MCU']",,
250,Robotic Operating System (ROS) with Nvidia Jetson Nano,DISABLE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Install ROS on Jetson Nano for robotics.,2020-10-21,education,3961,0,tkhao96,Protip,Intermediate,"MY, SG, TH, VN, WWW","Raspberry Pi, NVIDIA",TRUE,https://my.cytron.io/tutorial/robotic-operating-system-ros-with-nvidia-jetson-nano,"['ROS', 'Jetson Nano', 'NVIDIA', 'Robotics', 'AI', 'Machine Learning', 'ROS2', 'Autonomous Systems', 'Embedded AI', 'Edge Computing', 'Jetson Nano']","[{'name': 'NVIDIA Jetson Nano Developer Kit Rev.B01', 'price': 'N/A', 'quantity': '1'}]",
251,Read Surrounding Temperature and Humidity Using Grove Beginner Kit,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Interface DHT sensor with Arduino.,2020-10-23,education,1499,0,suadanwar,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Arduino,TRUE,https://my.cytron.io/tutorial/read-surrounding-temperature-and-humidity-using-grove-beginner-kit,"['Arduino', 'Grove', 'Arduino Ecosystem']",,
252,Soil Moisture Alarm Using CircuitPython on Seeeduino XIAO,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,IoT moisture alarm coded in CircuitPython.,2020-10-27,education,1754,0,Idris,Tutorial,Beginner,"MY, SG, TH, VN, WWW",CircuitPython,TRUE,https://my.cytron.io/tutorial/soil-moisture-alarm-using-circuitpython-on-seeeduino-xiao,"['CircuitPython', 'Seeeduino XIAO', 'SAMD21', 'Python for MCU']",,
253,Measure Surrounding Air Pressure Using Grove Beginner Kit,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Read atmospheric pressure with Arduino.,2020-10-31,education,1191,0,suadanwar,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Arduino,TRUE,https://my.cytron.io/tutorial/measure-surrounding-air-pressure-using-grove-beginner-kit,"['Arduino', 'Grove', 'Arduino Ecosystem']",,
254,Raspberry Pi 400 Thermal Performance,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Stress test and cooling analysis of Pi 400.,2020-11-02,education,3142,0,Ober,Protip,Beginner,"MY, SG, TH, VN, WWW",Raspberry Pi 400,TRUE,https://my.cytron.io/tutorial/raspberry-pi-400-thermal-performance,"['stress', 'stressberry', 'thermal', 'Raspberry Pi']",,
255,Raspberry Pi 400 - The New Personal Keyboard Computer,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Intro to Raspberry Pi 400 all-in-one computer.,2020-11-02,education,2305,0,Ober,Protip,Beginner,"MY, SG, TH, VN, WWW",Raspberry Pi 400,TRUE,https://my.cytron.io/tutorial/raspberry-pi-400-the-new-personal-keyboard-computer,"['rpi400', 'pi400', 'pi 400', 'Raspberry Pi']",,
256,Can you connect the HAT directly to Raspberry Pi 400?,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Guide on compatibility of HATs with Pi 400.,2020-11-04,education,1570,0,Idris,Tutorial,Beginner,"MY, SG, WWW",Raspberry Pi 400,TRUE,https://my.cytron.io/tutorial/can-you-connect-the-hat-directly-to-raspberry-pi-400,"['Raspberry Pi', 'rpi400', 'Personal Computer', 'Keyboard Computer', 'Raspberry Pi']","[{'name': 'Raspberry Pi 400 Computer Kit-UK Layout and UK Power Plug', 'price': '422', 'quantity': '1'}, {'name': 'Raspberry Pi 400 Computer Kit-US Layout and US Power Plug', 'price': '422', 'quantity': '1'}, {'name': 'Raspberry Pi 400 Starter Kit - US Layout & Universal Plug', 'price': '457', 'quantity': '1'}]",
257,Is it possible to upload files directly to Google Cloud?,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Guide to upload files from Pi directly to Google Drive.,2020-11-04,education,1508,0,suadanwar,Protip,Beginner,"MY, SG, TH, VN, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/is-it-possible-to-upload-files-directly-to-google-cloud,"['Wireless & IoT', 'News']",,
258,OpenCV Template Matching on Raspberry Pi 400,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Using template matching for image recognition with OpenCV.,2020-11-06,education,1645,0,suadanwar,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Raspberry Pi 400,TRUE,https://my.cytron.io/tutorial/opencv-template-matching-on-raspberry-pi-400,"['Raspberry Pi', 'Pi Camera', 'Raspberry Pi']",,
259,Turned Your Tablet as a Display for the Raspberry Pi 400,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Turn a tablet into an external Pi display.,2020-11-11,education,1572,0,Idris,Tutorial,Intermediate,"MY, SG, WWW",Raspberry Pi 400,TRUE,https://my.cytron.io/tutorial/turned-your-tablet-as-a-display-for-the-raspberry-pi-400,"['Raspberry Pi 400', 'Personal Computer', 'Keyboard Computer', 'Raspberry Pi']","[{'name': 'Raspberry Pi 400 Computer Kit-UK Layout and UK Power Plug', 'price': '422', 'quantity': '1'}, {'name': 'Raspberry Pi 400 Computer Kit-US Layout and US Power Plug', 'price': '422', 'quantity': '1'}, {'name': 'Raspberry Pi 400 Starter Kit - US Layout & Universal Plug', 'price': '457', 'quantity': '1'}]",
260,Face Recognition Using OpenCV on Raspberry Pi 400,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Build a Pi 400 face recognition project using OpenCV.,2020-11-13,education,5280,0,suadanwar,Tutorial,Beginner,"MY, SG, WWW",Raspberry Pi 400,TRUE,https://my.cytron.io/tutorial/face-recognition-using-opencv-on-raspberry-pi-400,"['RaspberryPi400', 'OpenCV', 'FaceRecognition', 'AI', 'ComputerVision', 'Python', 'MachineLearning', 'DIY', 'EmbeddedSystems', 'Maker', 'Raspberry Pi']","[{'name': 'Raspberry Pi 15W (5V/3A) PSU USB-C UK Plug-Black', 'price': '39', 'quantity': '1'}, {'name': 'Raspberry Pi 400 Keyboard Computer and Kits', 'price': '316', 'quantity': '1'}]",
262,Simple Alarm System Using Maker Nano,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,DIY alarm using magnetic contact switch.,2020-11-20,education,2601,0,suadanwar,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Arduino,TRUE,https://my.cytron.io/tutorial/simple-alarm-system-using-maker-nano,"['Arduino Ecosystem', 'Sensor', 'Makers']",,
263,Send Data to Firebase Using Arduino Uno WiFi Rev2,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,IoT data logging using Firebase + Arduino Uno WiFi.,2020-11-25,education,3398,0,Idris,Tutorial,Beginner,"MY, SG, WWW","Arduino, IoT/ESP32",TRUE,https://my.cytron.io/tutorial/send-data-to-firebase-using-arduino-uno-wifi-rev2,"['Arduino Uno WiFi Rev2', 'Firebase', 'IoT', 'data logging', 'real-time database', 'WiFi communication', 'Arduino Cloud', 'ESP8266', 'HTTP requests', 'IoT projects', 'Arduino Ecosystem', 'Wireless & IoT']","[{'name': 'USB B Type Cable', 'price': '3', 'quantity': '1'}, {'name': 'Arduino UNO WiFi Rev2.0 Dev Board', 'price': '279', 'quantity': '1'}]",
264,Face Recognition Door Lock System Using OpenCV on Raspberry Pi,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Pi-based security system with face recognition unlock.,2020-11-26,education,7485,0,suadanwar,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/face-recognition-door-lock-system-using-opencv-on-raspberry-pi,"['Raspberry Pi', 'Raspberry Pi']",,
265,Why Raspberry Pi is the future of computing devices?,UPDATED,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,Blog post on Pi’s importance in computing.,2020-11-27,industry,1787,0,suadanwar,News,Not a project,"MY, SG, TH, VN, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/why-raspberry-pi-is-the-future-of-computing-devices,"['Raspberry Pi', 'News']",,
266,Case Fan That Keeps Raspberry Pi 4 Model B Cool,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Keep Pi cool with case fan.,2020-12-01,education,2206,0,Ober,Protip,Beginner,"MY, SG, TH, VN, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/case-fan-that-keeps-raspberry-pi-4-model-b-cool,"['stressberry', 'thermal', 'RPI4B', 'Official Case', 'RPI4', 'Raspberry Pi']",,
267,Remote SSH Raspberry Pi Using Visual Studio Code,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Setup Visual Studio Code remote access to Pi.,2020-12-02,education,2608,0,Idris,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/remote-ssh-raspberry-pi-using-visual-studio-code,"['Raspberry Pi', 'Remote SSH', 'Visual Studio Code', 'Raspberry Pi']",,
268,Control and Monitor Your 3d Printer Using OctoPrint On Raspberry Pi,RE-EDIT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Full OctoPrint workflow to control 3D printers.,2020-12-04,education,1328,0,suadanwar,Tutorial,Intermediate,"MY, SG","Raspberry Pi, 3DP",TRUE,https://my.cytron.io/tutorial/control-and-monitor-your-3d-printer-using-octoprint-on-raspberry-pi,"['Raspberry Pi', '3D print', 'Raspberry Pi', '3D Modelling']","[{'name': 'Creality Ender-3 V3 KE 3D Printer + 1KG PLA', 'price': '1497', 'quantity': '1'}]",
269,Send Data to Firebase Using Raspberry Pi 4,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,IoT Firebase integration on Raspberry Pi.,2020-12-09,education,5473,1,Idris,Tutorial,Intermediate,"MY, SG, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/send-data-to-firebase-using-raspberry-pi,"['Raspberry Pi', 'MLX90614', 'Firebase', 'RaspberryPi', 'Firebase', 'IoT', 'RealtimeDatabase', 'Cloud', 'Python', 'DataLogging', 'Maker', 'DIY', 'EmbeddedSystems', 'Raspberry Pi', 'Wireless & IoT']","[{'name': 'Maker pHAT: Simplifying Raspberry Pi for {Education}', 'price': '43', 'quantity': '1'}, {'name': 'Raspberry Pi 4 Model B - 2GB', 'price': '208', 'quantity': '1'}, {'name': 'Raspberry Pi 15W (5V/3A) PSU USB-C UK Plug-Black', 'price': '39', 'quantity': '1'}, {'name': 'MLX90614 Non-Contact Infrared Temperature Sensor', 'price': '49', 'quantity': '1'}]",
270,Interfacing e-Paper Display Using Raspberry Pi,DISABLE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Show data on e-paper display via Raspberry Pi.,2020-12-22,education,2416,0,Idris,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/interfacing-e-paper-display-using-raspberry-pi,"['Raspberry Pi', 'CircuitPython', 'e-Paper', 'e-Ink', 'Raspberry Pi', 'Python for MCU']",,
271,Simple and Easy LED Card,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,DIY LED Christmas/New Year card.,2020-12-25,education,1890,0,suadanwar,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Electronic,TRUE,https://my.cytron.io/tutorial/simple-and-easy-led-card,"['Card', 'DIY']",,
272,Raspberry Pi Zero USB Webcam,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Use Pi Zero as plug-and-play USB webcam.,2020-12-29,education,3704,0,tkhao96,Project,Intermediate,"MY, SG, TH, VN, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/raspberry-pi-zero-usb-webcam,"['pi zero', 'USB Webcam', 'Webcam', 'Raspberry Pi']",,
273,Weather Display on e-Paper Using Raspberry Pi,DISABLE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Display online weather data on e-paper with Pi.,2020-12-30,education,1463,0,Idris,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/weather-display-on-e-paper-using-raspberry-pi,"['Raspberry Pi', 'Raspberry Pi']",,
274,Getting Started With Node-RED Using Raspberry Pi,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Beginner IoT flow programming with Node-RED.,2021-01-05,education,1757,1,Idris,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/getting-started-with-node-red-using-raspberry-pi,"['Getting Started', 'Raspberry Pi', 'Node-RED', 'Raspberry Pi']",,
275,How Raspberry Pi Has Changed the World,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Article on Pi’s global impact.,2021-01-05,education,1700,0,suadanwar,News,Not a project,"MY, SG, TH, VN, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/how-raspberry-pi-has-changed-the-world,"['Raspberry Pi', 'News']",,
276,The Octolapse V0.4.1 With Raspberry Pi Camera,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Setup Octolapse plugin for time-lapse 3D printing.,2021-01-08,education,1272,0,suadanwar,Tutorial,Beginner,"MY, SG","Raspberry Pi, 3DP",TRUE,https://my.cytron.io/tutorial/the-octolapse-v0-4-1-with-raspberry-pi-camera,"['Raspberry Pi', '3D print', 'Raspberry Pi', '3D Modelling']","[{'name': 'Creality Ender-3 V3 KE 3D Printer + 1KG PLA', 'price': '1497', 'quantity': '1'}]",
277,Basic Comparison Between MicroPython and Arduino,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Compare MicroPython and Arduino C/C++.,2021-01-12,education,2561,0,Idris,Protip,Beginner,"MY, SG, TH, VN, WWW","Arduino, CircuiPython",TRUE,https://my.cytron.io/tutorial/basic-comparison-between-micropython-and-arduino,"['Arduino', 'MicroPython', 'Python for MicroController', 'Arduino Ecosystem', 'Python for MCU']",,
278,Program micro:bit V2 Using MicroPython On Raspberry Pi,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Learn MicroPython with micro:bit v2 on Pi.,2021-01-15,education,1529,0,suadanwar,Tutorial,Beginner,"MY, SG, TH, VN, WWW","Raspberry Pi, micro:bit",TRUE,https://my.cytron.io/tutorial/program-microbit-v2-using-micropython-on-raspberry-pi,"['Arduino Ecosystem', 'Wireless & IoT']",,
279,Learn Microcontroller Code Easier With MicroPython REPL,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Beginner guide to MicroPython.,2021-01-19,education,2928,0,Idris,Tutorial,Beginner,"MY, SG, TH, VN, WWW",IoT/ESP32,TRUE,https://my.cytron.io/tutorial/learn-microcontroller-code-easier-with-micropython-repl,"['MicroPython', 'Python for MicroController', 'REPL', 'ESP32', 'Python for MCU']",,
280,A New Challenger in MCU Platform - Raspberry Pi Pico,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Intro to Raspberry Pi Pico board.,2021-01-21,education,3229,0,Ober,Protip,Beginner,"MY, SG, TH, VN, WWW",RPI Pico,TRUE,https://my.cytron.io/tutorial/a-new-challenger-in-mcu-platform-raspberry-pi-pico,"['Microcontroller', 'Raspberry Pi']",,
281,Raspberry Pi Pico VS Arduino UNO,RE-EDIT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Compare Pi Pico vs Arduino UNO.,2021-01-21,education,3810,0,suadanwar,Protip,Not a project,"MY, SG, TH, WWW","RPI Pico, Arduino",TRUE,https://my.cytron.io/tutorial/raspberry-pico-vs-arduino-uno,"['RaspberryPiPico', 'ArduinoUNO', 'Microcontroller', 'Electronics', 'DIY', 'Maker', 'EmbeddedSystems', 'Coding', 'Hardware', 'Comparison', 'Arduino Ecosystem', 'Raspberry Pi', 'News']","[{'name': 'Arduino Uno Rev3 (Original Italy)', 'price': '138', 'quantity': '1'}, {'name': 'Maker UNO: Simplifying Arduino for {Education}', 'price': '36', 'quantity': '1'}, {'name': 'Raspberry Pi Pico Microcontroller Board', 'price': '19', 'quantity': '1'}]",
282,Raspberry Pi Pico VS Arduino MKRZero,RE-EDIT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Comparison between Pico and MKRZero.,2021-01-21,education,2002,0,suadanwar,Protip,Beginner,"MY, SG, TH, VN, WWW","RPI Pico, Arduino",TRUE,https://my.cytron.io/tutorial/raspberry-pi-pico-vs-arduino-mkrzero,"['Pico', 'Arduino vs Pico', 'Arduino Ecosystem', 'Raspberry Pi', 'News']",,
283,Raspberry Pi Pico VS Teensy LC,RE-EDIT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Compare Pico vs Teensy LC board.,2021-01-21,education,5945,0,suadanwar,Protip,Beginner,"MY, SG, TH, WWW","RPI Pico, IoT/ESP32",TRUE,https://my.cytron.io/tutorial/raspberry-pi-pico-vs-teensy-lc,"['RaspberryPiPico', 'TeensyLC', 'Microcontrollers', 'EmbeddedSystems', 'DIY', 'Maker', 'Electronics', 'Arduino', 'IoT', 'HardwareComparison', 'Raspberry Pi', 'Teensy', 'News']","[{'name': 'Raspberry Pi Pico Microcontroller Board', 'price': '19', 'quantity': '1'}, {'name': 'Teensy 4.1 Controller Board', 'price': '159', 'quantity': '1'}, {'name': 'Raspberry Pi Pico 2 Microcontroller Board', 'price': '24', 'quantity': '1'}]",
284,Raspberry Pi Pico vs. micro:bit V2 – Which One Should You Choose?,RE-EDIT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Compare Pico and micro:bit V2.,2021-01-21,education,3756,0,suadanwar,Protip,Not a project,"MY, SG, WWW","RPI Pico, micro:bit",TRUE,https://my.cytron.io/tutorial/raspberry-pico-vs-microbit,"['RaspberryPiPico', 'microbitV2', 'Microcontroller', 'STEM', 'IoT', 'EmbeddedSystems', 'DIYElectronics', 'Maker', 'CodingForKids', 'Robotics', 'Raspberry Pi', 'micro:bit', 'News']","[{'name': 'Raspberry Pi Pico Microcontroller Board', 'price': '19', 'quantity': '1'}, {'name': 'BBC micro:bit V2 Official Bundles', 'price': '85', 'quantity': '1'}]",
285,Making A Lucky Draw Device Using Raspberry Pi Pico,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Pico project for random lucky draw machine.,2021-01-27,education,2250,0,Idris,Tutorial,Beginner,"MY, SG, TH, VN, WWW",RPI Pico,TRUE,https://my.cytron.io/tutorial/making-a-lucky-draw-device-using-raspberry-pi-pico,"['Raspberry Pi', 'MicroPython', 'Raspberry Pi Pico', 'Raspberry Pi', 'Python for MCU']",,
286,Physical Computing with Raspberry Pi Pico,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Learn GPIO & physical computing with Pico.,2021-02-01,education,1110,0,suadanwar,Tutorial,Beginner,"MY, SG, TH, VN, WWW",RPI Pico,TRUE,https://my.cytron.io/tutorial/physical-computing-with-raspberry-pi-pico,"['Raspberry Pi', 'Pico', 'Raspberry Pi']",,
